PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Inhibition_Primary at 6 uM
RESULT_TYPE,,,,,,,FLOAT
RESULT_DESCR,,,,,,,%Inhibition in the primary screen at 6 micromolar test compound concentration; relative to Rhok2 in the presence of 13 micromolar Y-27632.
RESULT_UNIT,,,,,,,NONE
29376,4243782,3238463,Inactive,1,,,2.4
29377,4243783,3238464,Inactive,0,,,0.9
29378,4243784,6603580,Inactive,0,,,0.1
29379,4243785,3238467,Inactive,0,,,-3.6
29380,4243786,3238468,Inactive,1,,,1.7
29381,4243787,3238469,Inactive,0,,,-4.2
29382,4243788,3238470,Inactive,2,,,3.7
29383,4243789,3238471,Inactive,2,,,3.7
29384,4243790,704624,Inactive,3,,,5.6
29385,4243791,3238472,Inactive,0,,,-2
29386,4243793,3238474,Inactive,2,,,4.4
29387,4243794,3238475,Inactive,3,,,5.5
29388,4243796,3238477,Inactive,0,,,-4
29389,4243797,3238478,Inactive,0,,,-0.1
29390,4243798,1267782,Inactive,1,,,1.9
29391,4243799,3238479,Inactive,2,,,4.6
29392,4243800,3238480,Inactive,0,,,1.6
29393,4243801,3238481,Inactive,0,,,1.4
29394,4243802,3238482,Inactive,0,,,-1.6
29395,4243803,3238483,Inactive,3,,,6.2
29396,4243805,3238485,Inactive,3,,,6.1
29397,4243808,3238488,Inactive,2,,,4.4
29398,4243809,3238489,Inactive,3,,,6.5
29399,4243813,3238493,Inactive,0,,,0.9
29400,4243814,3238494,Inactive,0,,,1.6
29401,4243815,3238495,Inactive,1,,,2
29402,4243819,3238499,Inactive,1,,,3
29403,4243820,3238500,Inactive,0,,,-0.6
29404,4243822,3238502,Inactive,2,,,3.5
29405,4243823,2831552,Inactive,0,,,-0.9
29406,4243824,3238504,Inactive,1,,,2.2
29407,4243825,5771354,Inactive,4,,,7.5
29408,4243826,2158355,Inactive,0,,,-2.8
29409,4243827,866661,Inactive,0,,,-1.3
29410,4243828,3238506,Inactive,4,,,7
29411,4243829,3238507,Inactive,2,,,4.4
29412,4243830,16803,Inactive,3,,,5.1
29413,4243832,3238509,Inactive,1,,,3.2
29414,4243833,3238510,Inactive,1,,,2
29415,4243834,3238511,Inactive,0,,,-1.1
29416,4243836,3238513,Active,10,,,18.4
29417,4243837,698012,Inactive,3,,,5.2
29418,4243838,718302,Inactive,4,,,8.3
29419,4243839,3238514,Inactive,0,,,-1.1
29420,4243841,3238516,Inactive,1,,,2.1
29421,4243842,3238517,Inactive,0,,,-2.4
29422,4243843,3238518,Inactive,3,,,5.6
29423,4243844,3238519,Inactive,1,,,2.8
29424,4243847,3238522,Inactive,4,,,7
29425,4243848,3238523,Inactive,1,,,1.8
29426,4243849,3238524,Inactive,3,,,5.5
29427,4243850,3238525,Inactive,3,,,5.8
29428,4243851,5720196,Inactive,2,,,3.8
29429,4243852,3238526,Inactive,1,,,2.3
29430,4243853,1067716,Inactive,0,,,-4.4
29431,4243854,2901854,Inactive,2,,,3.4
29432,4243855,3238528,Inactive,2,,,3.7
29433,4243856,3238529,Inactive,4,,,6.9
29434,4243857,3238530,Inactive,1,,,2.5
29435,4243858,3238531,Inactive,1,,,2
29436,4243861,712822,Inactive,2,,,3.9
29437,4243862,3238534,Inactive,2,,,3.9
29438,4243863,3238535,Inactive,1,,,3.1
29439,4243864,3238536,Inactive,2,,,3.4
29440,4243867,3238539,Inactive,3,,,5.2
29441,4243868,3238540,Inactive,1,,,1.7
29442,4243869,3238541,Inactive,0,,,0.5
29443,4243870,3238542,Inactive,0,,,-6.6
29444,4243871,3238543,Inactive,0,,,-0.9
29445,4243873,6602949,Inactive,5,,,8.5
29446,4243874,3238547,Inactive,2,,,4.1
29447,4243875,3238548,Inactive,1,,,1.9
29448,4243876,3238549,Inactive,0,,,-5.1
29449,4243877,3238550,Inactive,0,,,-4
29450,4243878,3238552,Inactive,0,,,1.5
29451,4243879,3238553,Inactive,2,,,3.4
29452,4243880,1205217,Inactive,3,,,6.3
29453,4243881,3238554,Inactive,0,,,-1.3
29454,4243882,3238555,Inactive,2,,,3.9
29455,4243883,3238556,Inactive,0,,,-3.5
29456,4243884,3238557,Inactive,0,,,-0.9
29457,4243885,3238558,Inactive,4,,,7.4
29458,4243886,3238559,Inactive,0,,,-2
29459,4243887,3238560,Inactive,2,,,4.3
29460,4243888,9555275,Inactive,0,,,-2
29461,4243889,3238562,Inactive,2,,,4.8
29462,4243890,3238563,Inactive,2,,,4.4
29463,4243892,3238565,Inactive,2,,,3.6
29464,4243893,3238566,Inactive,0,,,-3.4
29465,4243894,778399,Inactive,0,,,-0.7
29466,4243895,3238567,Inactive,2,,,4.5
29467,4243897,3238569,Inactive,3,,,6.7
29468,4243898,6602935,Inactive,2,,,4.4
29469,4243900,54689729,Inactive,0,,,1.1
29470,4243901,3238574,Inactive,3,,,5.6
29471,4243902,3238575,Inactive,0,,,-0.4
29472,4243904,3238577,Inactive,0,,,-6.9
29473,4243905,3238578,Inactive,0,,,-0.9
29474,4243907,6602946,Inactive,0,,,-1.8
29475,4243908,684657,Inactive,0,,,0.9
29476,4243909,3238581,Inactive,1,,,3.3
29477,4243910,3238582,Inactive,2,,,3.6
29478,4243911,3238583,Inactive,0,,,1.3
29479,4243912,3238584,Inactive,0,,,-5.1
29480,4243913,3238585,Inactive,4,,,7.5
29481,4243914,3238586,Inactive,0,,,-7.8
29482,4243915,3238587,Inactive,3,,,5.4
29483,4243916,3238588,Inactive,2,,,4.6
29484,4243917,2881800,Inactive,0,,,0.5
29485,4243919,3238591,Inactive,0,,,-6
29486,4243920,5771356,Inactive,0,,,0.7
29487,4243921,3238593,Inactive,0,,,-3.5
29488,4243922,764722,Inactive,0,,,-6.3
29489,4243923,2770236,Inactive,3,,,5.3
29490,4243924,3238595,Inactive,2,,,4.7
29491,4243925,3238596,Inactive,2,,,4.8
29492,4243926,9555276,Inactive,4,,,7.6
29493,4243927,3238598,Inactive,1,,,3.3
29494,4243928,1256158,Inactive,4,,,7.8
29495,4243929,3238599,Inactive,1,,,2.6
29496,4243930,3238600,Inactive,0,,,-4.1
29497,4243932,3238602,Inactive,3,,,5.4
29498,4243933,3238603,Inactive,2,,,3.4
29499,4243934,3238604,Inactive,2,,,4.2
29500,4243936,3238606,Inactive,1,,,3.2
29501,4243937,3238607,Inactive,2,,,4.7
29502,4243939,3238609,Inactive,0,,,0.5
29503,4243941,688200,Inactive,2,,,3.5
29504,4243942,3238611,Inactive,0,,,-5.9
29505,4243944,3238613,Inactive,0,,,1.4
29506,4243945,3238614,Inactive,4,,,7.7
29507,4243949,234911,Inactive,0,,,-3.2
29508,4243951,3238619,Inactive,2,,,4
29509,4243952,698837,Inactive,0,,,1.3
29510,4243953,3238620,Inactive,0,,,0.1
29511,4243954,3238621,Inactive,2,,,3.8
29512,4243956,3238623,Inactive,3,,,5.5
29513,4243957,3238624,Inactive,0,,,-0.7
29514,4243958,3238625,Inactive,1,,,2.1
29515,4243959,3238626,Inactive,0,,,-4.1
29516,4243961,3238628,Inactive,3,,,5.6
29517,4243962,3238629,Inactive,1,,,3.1
29518,4243963,2770853,Inactive,4,,,6.8
29519,4243965,3238631,Inactive,3,,,6.1
29520,4243966,3238632,Inactive,0,,,0.9
29521,4243967,5771357,Inactive,1,,,2
29522,4243969,2142320,Inactive,0,,,-5.1
29523,4243971,3238636,Inactive,2,,,3.6
29524,4243972,1269633,Inactive,2,,,4.7
29525,4243974,866671,Inactive,0,,,-3.6
29526,4243975,3238637,Inactive,0,,,1.2
29527,4243977,3238639,Inactive,0,,,0.9
29528,4243978,1399576,Inactive,5,,,9.8
29529,4243979,3238640,Inactive,4,,,7.5
29530,4243980,3238641,Inactive,0,,,-19.1
29531,4243981,3238642,Inactive,1,,,2.9
29532,4243982,3238643,Inactive,2,,,4.5
29533,4243983,3238644,Inactive,1,,,1.8
29534,4243984,3238645,Inactive,3,,,6
29535,4243987,3238648,Inactive,3,,,5.2
29536,4243989,3238650,Inactive,0,,,-2.6
29537,4243991,3238651,Inactive,0,,,-0.5
29538,4243992,3238652,Inactive,1,,,3.3
29539,4243993,5771358,Inactive,0,,,-1.8
29540,4243995,3238655,Inactive,1,,,3.1
29541,4243997,2947006,Inactive,0,,,-1.8
29542,4243998,3238658,Inactive,0,,,0.5
29543,4243999,3238659,Inactive,0,,,-0.1
29544,4244000,3238660,Inactive,1,,,2.8
29545,4244002,3238662,Inactive,5,,,9
29546,4244003,3238663,Inactive,4,,,8.2
29547,4244004,3238664,Inactive,3,,,5.9
29548,4244005,3238665,Inactive,1,,,3.1
29549,4244008,3238667,Inactive,0,,,-2.9
29550,4244009,3238668,Inactive,3,,,5.4
29551,4244010,3238669,Inactive,0,,,-6
29552,4244012,3238671,Inactive,0,,,-0.5
29553,4244013,3238672,Inactive,2,,,5
29554,4244014,3238673,Inactive,0,,,-6.9
29555,4244015,3238674,Inactive,0,,,-1.2
29556,4244016,3238675,Inactive,0,,,-2.1
29557,4244017,3238676,Inactive,3,,,6
29558,4244018,3238677,Inactive,5,,,10
29559,4244019,3238678,Inactive,1,,,2.9
29560,4244020,3238679,Inactive,2,,,3.6
29561,4244022,3238681,Inactive,4,,,6.8
29562,4244024,3238683,Inactive,3,,,6.7
29563,4244025,3238684,Inactive,0,,,-1
29564,4244026,6603404,Inactive,0,,,0.9
29565,4244028,3238688,Inactive,0,,,0.1
29566,4244029,3238689,Inactive,0,,,0.1
29567,4244031,3238690,Inactive,0,,,-2.9
29568,4244033,696434,Inactive,5,,,10.1
29569,4244034,3238692,Inactive,3,,,5.2
29570,4244035,3238693,Inactive,0,,,0
29571,4244036,3238694,Inactive,4,,,7
29572,4244037,3238695,Inactive,0,,,1.2
29573,4244039,3238697,Inactive,4,,,6.9
29574,4244040,3238698,Inactive,0,,,0.3
29575,4244041,1256814,Inactive,2,,,4.9
29576,4244042,3238699,Inactive,0,,,0.3
29577,4244043,3238700,Inactive,1,,,2.9
29578,4244044,1265842,Inactive,0,,,0.9
29579,4244046,3238702,Inactive,3,,,5.2
29580,4244047,2158903,Inactive,3,,,6
29581,4244048,3238703,Inactive,1,,,2.9
29582,4244049,752094,Inactive,4,,,6.9
29583,4244050,3238704,Inactive,0,,,0.9
29584,4244051,3238705,Inactive,3,,,5.2
29585,4244052,3238706,Inactive,2,,,3.8
29586,4244053,3238707,Inactive,1,,,3.1
29587,4244054,3238708,Inactive,0,,,0.1
29588,4244055,1523652,Inactive,3,,,6.1
29589,4244057,3238710,Inactive,4,,,7.8
29590,4244058,3238711,Inactive,3,,,5.4
29591,4244060,3238713,Inactive,0,,,-0.7
29592,4244061,3238714,Inactive,2,,,4.6
29593,4244062,3238715,Inactive,3,,,6.1
29594,4244063,3238716,Inactive,3,,,5.5
29595,4244064,706244,Inactive,2,,,4.5
29596,4244065,3238717,Inactive,2,,,4.1
29597,4244066,3238718,Inactive,0,,,-2.4
29598,4244067,3238719,Inactive,2,,,5
29599,4244068,709138,Inactive,2,,,4
29600,4244069,3238720,Inactive,0,,,-1.3
29601,4244070,3238721,Inactive,0,,,-2
29602,4244071,3238722,Inactive,2,,,4.5
29603,4244072,3238723,Inactive,0,,,-1.7
29604,4244073,1213078,Inactive,0,,,1.5
29605,4244074,3238724,Inactive,1,,,2.9
29606,4244075,3238725,Inactive,0,,,-1.3
29607,4244076,3238726,Inactive,5,,,9.8
29608,4244078,3238728,Inactive,0,,,1.4
29609,4244079,3238729,Inactive,3,,,5.5
29610,4244080,3238730,Inactive,4,,,6.9
29611,4244081,534110,Inactive,2,,,3.8
29612,4244082,763455,Inactive,1,,,3
29613,4244083,3238731,Inactive,2,,,4
29614,4244085,3238733,Inactive,1,,,2.3
29615,4244088,15163,Inactive,0,,,0.5
29616,4244089,3238736,Inactive,2,,,4.9
29617,4244090,78144,Inactive,4,,,6.9
29618,4244091,3238737,Inactive,1,,,2
29619,4244092,3238738,Inactive,0,,,-3.9
29620,4244093,3238739,Inactive,0,,,-5.4
29621,4244094,3238740,Inactive,0,,,-2
29622,4244095,3238741,Inactive,2,,,3.6
29623,4244096,3238742,Inactive,2,,,4.3
29624,4244097,3238743,Inactive,2,,,4.2
29625,4244098,746485,Inactive,0,,,-1.7
29626,4244099,3238744,Inactive,0,,,-5.4
29627,4244100,3238745,Inactive,1,,,2.2
29628,4244101,3238746,Inactive,1,,,2.9
29629,4244102,3238747,Inactive,0,,,0.1
29630,4244103,3238748,Inactive,2,,,3.9
29631,4244104,3238749,Inactive,0,,,-1.9
29632,4244105,3238750,Inactive,0,,,-0.7
29633,4244106,3238751,Inactive,3,,,5.7
29634,4244107,3238752,Inactive,0,,,-2.4
29635,4244109,3238754,Inactive,0,,,-7.2
29636,4244110,3238755,Inactive,2,,,5
29637,4244111,2155612,Inactive,3,,,6.6
29638,4244113,3238757,Inactive,0,,,-2
29639,4244115,2160378,Inactive,0,,,-0.7
29640,4244116,3238759,Inactive,0,,,-1
29641,4244117,3238760,Inactive,0,,,1.3
29642,4244118,5771360,Inactive,0,,,-2.8
29643,4244119,3238762,Inactive,1,,,2.8
29644,4244120,3238763,Inactive,0,,,0.2
29645,4244121,3238764,Inactive,0,,,-4
29646,4244123,3238765,Inactive,5,,,9.6
29647,4244125,3238767,Inactive,3,,,5.8
29648,4244126,92387,Inactive,0,,,0.9
29649,4244129,3238768,Inactive,2,,,4.9
29650,4244130,3238769,Inactive,1,,,2.4
29651,4244131,3238770,Inactive,2,,,3.4
29652,4244133,3238772,Inactive,0,,,-1.1
29653,4244134,3238773,Inactive,2,,,4
29654,4244135,3238774,Inactive,2,,,4.5
29655,4244136,748847,Inactive,3,,,6.4
29656,4244137,3238775,Inactive,0,,,-3.8
29657,4244138,3238776,Inactive,2,,,4.7
29658,4244139,3238777,Inactive,7,,,12.6
29659,4244140,3238778,Inactive,3,,,5.7
29660,4244141,3238779,Inactive,0,,,0
29661,4244142,3238780,Inactive,0,,,0.6
29662,4244143,3238781,Inactive,0,,,1.2
29663,4244144,3238782,Inactive,4,,,7.2
29664,4244145,3238783,Inactive,5,,,8.7
29665,4244146,3238784,Inactive,1,,,2.1
29666,4244147,758960,Inactive,4,,,7
29667,4244148,3238785,Inactive,1,,,2.9
29668,4244149,3238786,Inactive,0,,,0.8
29669,4244150,1263354,Inactive,2,,,3.4
29670,4244151,3238787,Inactive,0,,,-1.3
29671,4244152,3238788,Inactive,1,,,3.3
29672,4244154,3238790,Inactive,3,,,6.4
29673,4244155,2049502,Inactive,2,,,4.1
29674,4244156,3238791,Inactive,0,,,-1.2
29675,4244157,3238792,Inactive,2,,,3.7
29676,4244158,3238793,Inactive,4,,,7.1
29677,4244159,5771361,Inactive,0,,,-3.5
29678,4244160,3238795,Inactive,2,,,4.7
29679,4244161,9554297,Inactive,0,,,-0.9
29680,4244162,1581116,Inactive,2,,,4.5
29681,4244164,1202624,Inactive,3,,,6.7
29682,4244165,3238797,Inactive,4,,,7
29683,4244166,3238798,Inactive,0,,,-0.8
29684,4244167,1267856,Inactive,0,,,1.1
29685,4244169,3238800,Inactive,0,,,-2.6
29686,4244170,2942896,Inactive,2,,,4.1
29687,4244171,3238801,Inactive,0,,,-2.5
29688,4244172,1118434,Inactive,2,,,4.9
29689,4244173,3238802,Inactive,4,,,8.1
29690,4244175,2788076,Inactive,0,,,-3.9
29691,4244176,3238804,Inactive,4,,,8.4
29692,4244177,3238805,Inactive,0,,,0.2
29693,4244178,2729470,Inactive,0,,,-2.8
29694,4244179,3238807,Inactive,0,,,-1
29695,4244180,3238808,Inactive,2,,,3.7
29696,4244181,3238809,Inactive,2,,,4.2
29697,4244182,3238810,Inactive,0,,,0.8
29698,4244183,3238811,Inactive,5,,,8.9
29699,4244184,3238812,Inactive,1,,,2.1
29700,4244186,3238814,Inactive,0,,,1.5
29701,4244187,3238815,Inactive,1,,,2.5
29702,4244188,3238816,Inactive,4,,,7.1
29703,4244189,3238817,Inactive,1,,,3
29704,4244190,3238818,Inactive,2,,,5
29705,4244192,3238820,Inactive,0,,,-4.8
29706,4244193,3238821,Inactive,3,,,6.5
29707,4244194,3238822,Inactive,2,,,4.6
29708,4244195,3238823,Inactive,2,,,3.7
29709,4244196,3238824,Inactive,3,,,5.3
29710,4244198,3238826,Inactive,1,,,2.4
29711,4244200,3238828,Inactive,6,,,10.8
29712,4244201,3238829,Inactive,0,,,0
29713,4244203,3238831,Inactive,0,,,-0.4
29714,4244204,604621,Inactive,3,,,5.6
29715,4244205,3238832,Inactive,4,,,6.9
29716,4244206,3238833,Inactive,1,,,2.3
29717,4244208,5771362,Inactive,0,,,-2.9
29718,4244209,3238835,Inactive,0,,,1.4
29719,4244211,705705,Inactive,0,,,-7.6
29720,4244212,1187950,Inactive,2,,,4
29721,4244213,3238837,Inactive,3,,,5.4
29722,4244214,3238838,Inactive,0,,,-1
29723,4244215,717668,Inactive,0,,,-2.6
29724,4244216,3238839,Inactive,1,,,3.3
29725,4244217,3238840,Inactive,1,,,1.7
29726,4244218,5771363,Inactive,0,,,-1.8
29727,4244219,3238842,Inactive,0,,,1.5
29728,4244220,3238843,Inactive,2,,,3.9
29729,4244221,3238844,Inactive,0,,,-10.2
29730,4244222,3238845,Inactive,3,,,5.1
29731,4244223,3238846,Inactive,0,,,0.2
29732,4244224,3238847,Inactive,5,,,9
29733,4244225,2761023,Active,16,,,27.8
29734,4244227,3238849,Inactive,2,,,4
29735,4244228,3238850,Inactive,0,,,-3.1
29736,4244229,3238851,Inactive,2,,,4.4
29737,4244230,3238852,Inactive,7,,,11.9
29738,4244234,3238856,Inactive,0,,,-0.8
29739,4244235,3238857,Inactive,3,,,5.5
29740,4244236,3238858,Inactive,4,,,7.2
29741,4244237,3238859,Inactive,1,,,2
29742,4244238,3238860,Inactive,1,,,3.3
29743,4244239,3238861,Inactive,2,,,5
29744,4244240,3238862,Inactive,1,,,2.5
29745,4244241,3238863,Inactive,2,,,4.3
29746,4244242,3238864,Inactive,1,,,2.9
29747,4244243,3238865,Inactive,4,,,7.5
29748,4244244,3238866,Inactive,1,,,1.7
29749,4244245,3238867,Inactive,0,,,-3.6
29750,4244246,3238868,Inactive,2,,,3.7
29751,4244248,3238870,Inactive,0,,,-3.2
29752,4244249,3238871,Inactive,0,,,0.1
29753,4244250,3238872,Inactive,3,,,6.7
29754,4244251,3238873,Inactive,1,,,1.7
29755,4244252,3238874,Inactive,2,,,3.7
29756,4244254,3238876,Inactive,3,,,5.8
29757,4244255,3238877,Inactive,4,,,7.9
29758,4244256,3238878,Inactive,2,,,3.7
29759,4244257,3238879,Inactive,9,,,15.4
29760,4244258,3238880,Inactive,2,,,3.8
29761,4244259,3238881,Inactive,0,,,-1.9
29762,4244260,3238882,Inactive,1,,,2.5
29763,4244261,3238883,Inactive,1,,,3.3
29764,4244263,712283,Inactive,3,,,5.5
29765,4244264,3238885,Inactive,3,,,5.9
29766,4244265,3238886,Inactive,0,,,-1.7
29767,4244266,3238887,Inactive,1,,,2.9
29768,4244268,1177169,Inactive,5,,,9.1
29769,4244269,3238889,Inactive,2,,,4.1
29770,4244270,3238890,Inactive,0,,,-3.3
29771,4244271,3238891,Inactive,2,,,4.4
29772,4244272,2852386,Inactive,2,,,4.3
29773,4244273,704717,Inactive,0,,,-0.7
29774,4244274,3238892,Inactive,1,,,2
29775,4244275,3238893,Inactive,1,,,1.8
29776,4244276,3238894,Inactive,4,,,7.8
29777,4244277,3238895,Inactive,0,,,-1.6
29778,4244280,3238898,Inactive,1,,,2.4
29779,4244281,3238899,Inactive,3,,,5.5
29780,4244282,3238900,Inactive,2,,,4.3
29781,4244283,715260,Inactive,0,,,-0.6
29782,4244284,3238901,Inactive,3,,,5.1
29783,4244285,3238902,Inactive,2,,,4.2
29784,4244286,3238903,Inactive,0,,,-0.5
29785,4244288,3238905,Inactive,2,,,4.8
29786,4244289,3238906,Inactive,1,,,2.2
29787,4244290,3238907,Inactive,0,,,-1.3
29788,4244292,3238909,Inactive,0,,,-0.8
29789,4244293,3238910,Inactive,1,,,2.3
29790,4244294,3238911,Inactive,0,,,-6.5
29791,4244295,3238912,Inactive,0,,,1
29792,4244296,3238913,Inactive,3,,,6.7
29793,4244297,3238914,Inactive,2,,,4
29794,4244298,571203,Inactive,0,,,-6.1
29795,4244299,3238915,Inactive,0,,,0.5
29796,4244300,3238916,Inactive,4,,,7.5
29797,4244301,3238917,Inactive,0,,,-2.9
29798,4244302,3238918,Inactive,0,,,0.5
29799,4244303,3238919,Inactive,2,,,3.8
29800,4244304,3238920,Inactive,4,,,7.3
29801,4244306,3238922,Inactive,2,,,3.5
29802,4244307,3238923,Inactive,2,,,3.5
29803,4244308,3238924,Inactive,0,,,0.2
29804,4244309,3238925,Inactive,2,,,3.9
29805,4244310,3238926,Inactive,0,,,-3.5
29806,4244311,3238927,Inactive,1,,,2.3
29807,4244312,3238928,Inactive,0,,,-5.8
29808,4244314,3238930,Inactive,2,,,4.6
29809,4244315,3238931,Inactive,0,,,-2.9
29810,4244316,3238932,Inactive,2,,,3.8
29811,4244317,3238933,Inactive,3,,,5.6
29812,4244318,1513374,Inactive,3,,,5.9
29813,4244319,3238934,Inactive,2,,,3.7
29814,4244320,3238935,Inactive,5,,,8.7
29815,4244321,3238936,Inactive,2,,,3.8
29816,4244322,3238937,Inactive,0,,,-0.9
29817,4244323,3238938,Inactive,4,,,7.1
29818,4244324,3238939,Inactive,1,,,2.4
29819,4244325,5771365,Inactive,2,,,4.5
29820,4244327,3238942,Inactive,0,,,-3.1
29821,4244330,562753,Inactive,2,,,3.4
29822,4244331,3238944,Inactive,0,,,0.4
29823,4244333,3238946,Inactive,3,,,5.2
29824,4244334,3238947,Inactive,3,,,6.5
29825,4244335,735783,Inactive,0,,,-1.4
29826,4244336,3238948,Inactive,3,,,5.8
29827,4244337,3238949,Inactive,3,,,5.8
29828,4244338,713289,Inactive,0,,,0.9
29829,4244339,3238950,Inactive,0,,,-0.6
29830,4244341,3238952,Inactive,2,,,4.8
29831,4244342,3238953,Inactive,1,,,2.5
29832,4244343,3238954,Inactive,2,,,3.7
29833,4244344,3238955,Inactive,1,,,3.3
29834,4244345,3238956,Inactive,3,,,5.4
29835,4244346,3238957,Inactive,3,,,5.9
29836,4244348,3238959,Inactive,6,,,10.8
29837,4244349,3238960,Inactive,2,,,3.4
29838,4244350,3238961,Inactive,0,,,-8
29839,4244351,3238962,Inactive,0,,,-0.6
29840,4244352,3238963,Inactive,5,,,8.7
29841,4244353,3238964,Inactive,4,,,6.8
29842,4244355,5771366,Inactive,0,,,-11
29843,4244357,1562008,Inactive,0,,,0.1
29844,4244358,3238968,Inactive,2,,,4
29845,4244359,3238969,Inactive,1,,,2.9
29846,4244360,698541,Inactive,0,,,0.8
29847,4244361,3238970,Inactive,3,,,5.3
29848,4244362,2160234,Inactive,1,,,2.5
29849,4244364,3238972,Inactive,2,,,4.7
29850,4244365,3238973,Inactive,5,,,8.6
29851,4244366,3238974,Inactive,0,,,0.1
29852,4244367,3238975,Inactive,3,,,5.6
29853,4244368,657174,Inactive,5,,,9.6
29854,4244369,3238976,Inactive,3,,,5.7
29855,4244370,3238977,Inactive,4,,,8.3
29856,4244371,3238978,Inactive,2,,,4.3
29857,4244372,3238979,Inactive,0,,,-0.9
29858,4244374,3238981,Inactive,0,,,-3
29859,4244375,3238982,Inactive,1,,,3.1
29860,4244376,1548245,Inactive,4,,,6.8
29861,4244377,3238983,Inactive,0,,,-2
29862,4244378,3238984,Inactive,0,,,1.6
29863,4244379,3238985,Inactive,1,,,2.4
29864,4244380,3238986,Inactive,3,,,5.5
29865,4244381,3238987,Inactive,0,,,-3.5
29866,4244382,3238988,Inactive,5,,,8.5
29867,4244383,3238989,Inactive,1,,,2
29868,4244384,3238990,Inactive,0,,,-6
29869,4244386,3238991,Inactive,0,,,0.1
29870,4244387,3238992,Inactive,2,,,3.8
29871,4244388,3238993,Inactive,4,,,8
29872,4244389,3238994,Inactive,4,,,7.2
29873,4244390,3238995,Inactive,3,,,5.3
29874,4244391,3238996,Inactive,3,,,5.3
29875,4244392,3238997,Inactive,2,,,3.5
29876,4244393,3238998,Inactive,0,,,-1.9
29877,4244394,3238999,Inactive,1,,,1.9
29878,4244395,3239000,Inactive,1,,,3.2
29879,4244396,606590,Inactive,1,,,2.5
29880,4244397,3239001,Inactive,0,,,-4.1
29881,4244398,866971,Inactive,0,,,-2
29882,4244400,5938244,Inactive,1,,,1.7
29883,4244402,3239005,Inactive,1,,,1.9
29884,4244404,3239007,Inactive,4,,,7.1
29885,4244405,3239008,Inactive,0,,,0.4
29886,4244406,3239009,Inactive,1,,,3.3
29887,4244408,674163,Inactive,4,,,7.1
29888,4244409,3239011,Inactive,1,,,3.2
29889,4244410,713015,Inactive,2,,,3.8
29890,4244411,3239012,Inactive,0,,,0.9
29891,4244412,2159397,Inactive,2,,,4.6
29892,4244413,3239013,Inactive,0,,,-1
29893,4244414,3239014,Inactive,1,,,1.8
29894,4244415,3239015,Inactive,0,,,-1.4
29895,4244416,3239016,Inactive,3,,,6.2
29896,4244418,3239018,Inactive,0,,,-1
29897,4244419,3239019,Inactive,1,,,3.1
29898,4244420,3239020,Inactive,0,,,0.8
29899,4244424,2780702,Inactive,0,,,-5.4
29900,4244425,2241562,Inactive,0,,,-2.9
29901,4244426,3239024,Inactive,4,,,6.9
29902,4244427,3239025,Inactive,2,,,3.8
29903,4244429,6602844,Inactive,0,,,-0.9
29904,4244433,297354,Inactive,0,,,0.6
29905,4244434,2159436,Inactive,3,,,5.6
29906,4244435,3239031,Inactive,1,,,1.9
29907,4244438,3239033,Inactive,0,,,-3.7
29908,4244439,3239034,Inactive,0,,,-5
29909,4244442,3239037,Inactive,0,,,1.5
29910,4244443,3239038,Inactive,5,,,9.2
29911,4244444,1098144,Inactive,1,,,2.6
29912,4244445,3239039,Inactive,0,,,-3.2
29913,4244447,3239041,Inactive,3,,,6.5
29914,4244450,3239044,Inactive,2,,,3.9
29915,4244451,3239045,Inactive,0,,,-0.9
29916,4244452,3239046,Inactive,4,,,6.8
29917,4244453,3239047,Inactive,2,,,4.7
29918,4244454,3239048,Inactive,0,,,-0.7
29919,4244455,3239049,Inactive,2,,,3.9
29920,4244456,3239050,Inactive,3,,,5.3
29921,4244457,3239051,Inactive,1,,,2.1
29922,4244458,3239052,Inactive,4,,,6.8
29923,4244459,3239053,Inactive,4,,,7.1
29924,4244460,3239054,Inactive,4,,,8.2
29925,4244461,2147691,Inactive,2,,,4.9
29926,4244462,3239055,Inactive,3,,,5.9
29927,4244464,3239057,Inactive,0,,,-0.7
29928,4244465,3239058,Inactive,0,,,-2.1
29929,4244466,3239059,Inactive,4,,,7.1
29930,4244467,3076954,Inactive,1,,,2.6
29931,4244468,3239060,Inactive,0,,,-6.5
29932,4244470,613159,Inactive,1,,,2.2
29933,4244471,3239062,Inactive,1,,,3
29934,4244472,9555279,Inactive,0,,,-2
29935,4244474,545033,Inactive,3,,,5.5
29936,4244475,691499,Inactive,2,,,3.9
29937,4244476,3239065,Inactive,1,,,2.6
29938,4244477,3239066,Inactive,0,,,0.1
29939,4244478,3239067,Inactive,0,,,-3
29940,4244479,3239068,Inactive,0,,,-1.1
29941,4244480,3239069,Inactive,2,,,4.2
29942,4244481,3239070,Inactive,3,,,5.2
29943,4244483,3239072,Inactive,3,,,5.6
29944,4244484,3239073,Inactive,0,,,0.6
29945,4244485,3239074,Inactive,5,,,8.5
29946,4244486,3145892,Inactive,3,,,6.4
29947,4244487,3239075,Inactive,0,,,-2.5
29948,4244488,3239076,Inactive,0,,,-0.2
29949,4244492,6602882,Inactive,0,,,-1.6
